避難收容處所名稱,縣市及鄉鎮市區,避難收容處所地址,經度,緯度,is_indoor,預計收容人數,最近AQI測站,測站縣市,最近AQI值,測站狀態,距離(km),風險等級
三民里集會所,桃園市桃園區,中山東路128號,121.3207,24.9976,True,36,桃園,桃園市,34.0,良好,1.61,Normal
文林國小,新北市樹林區,千歲街59號,121.426072,24.997757,True,1151,土城,新北市,37.0,良好,3.1,Normal
龜山國中,桃園市龜山區,自強西路66號,121.338533,24.997776,True,100,桃園,桃園市,34.0,良好,3.4,Normal
北門、朝陽二里聯合活動中心,桃園市桃園區,朝陽街63號,121.3129,24.9978,True,69,桃園,桃園市,34.0,良好,0.87,Normal
民權市民活動中心,新北市永和區,永和區民族里民權路60號,121.5199,24.998,True,125,永和,新北市,43.0,良好,2.14,Normal
青溪、成功、東門里集會所,桃園市桃園區,鎮撫街41號,121.3145,24.9981,True,88,桃園,桃園市,34.0,良好,1.03,Normal
重慶國中,新北市板橋區,國慶路221號,121.4632,24.9982,True,2826,板橋,新北市,38.0,良好,1.7,Normal
中和區公所,新北市中和區,中和區景平路634之2號,121.5002,24.9982,True,65,永和,新北市,43.0,良好,2.65,Normal
成功國小,桃園市桃園區,三民路3段22號,121.3078,24.9983,True,212,桃園,桃園市,34.0,良好,0.49,Normal
阿柔市民活動中心,新北市深坑區,阿柔里阿柔洋62號,121.6072,24.9983,True,57,松山,臺北市,42.0,良好,6.43,Normal
溪崑國中,新北市板橋區,大觀路三段50巷30號,121.4313,24.9984,True,785,土城,新北市,37.0,良好,2.72,Normal
自強國小,新北市中和區,中和區莒光路200號,121.4719,24.9985,True,562,板橋,新北市,38.0,良好,2.09,Normal
志清國小,臺北市文山區,文山區景福街21巷5號,121.5388,24.9987,True,35,新店,新北市,37.0,良好,2.39,Normal
自強國中,新北市中和區,中和區莒光路191號,121.4726,24.9988,True,936,板橋,新北市,38.0,良好,2.11,Normal
興華國小,臺北市文山區,臺北市文山區興隆路3段125巷6號,121.5587,24.9988,True,30,新店,新北市,37.0,良好,3.19,Normal
積穗國小,新北市中和區,中和區員山路154號,121.4814,24.9991,True,545,板橋,新北市,38.0,良好,2.76,Normal
青溪國小,桃園市桃園區,自強路80號,121.3182,24.9997,True,210,桃園,桃園市,34.0,良好,1.44,Normal
秀朗國小,新北市永和區,永和區民權里得和路202號,121.5214,24.9997,True,2124,永和,新北市,43.0,良好,1.99,Normal
中和國小,新北市中和區,中和區中和路100號,121.5016,24.9999,True,2866,永和,新北市,43.0,良好,2.41,Normal
忠孝國小,彰化縣彰化市,辭修路200號,120.0,25.0,True,703,苗栗,苗栗縣,40.0,良好,95.89,Normal
士東國小,臺北市士林區,中山北路六段392號,121.0,25.0,True,63,觀音,桃園市,44.0,良好,9.24,Normal
積穗國中,新北市中和區,中和區民安街66號,121.4798,25.0004,True,597,板橋,新北市,38.0,良好,2.55,Normal
萬芳高中,臺北市文山區,文山區興隆路3段115巷1號,121.5588,25.0005,True,131,新店,新北市,37.0,良好,3.34,Normal
萬順市民活動中心,新北市深坑區,萬順里北深路3段107巷26號,121.6041,25.0008,True,22,松山,臺北市,42.0,良好,6.04,Normal
公十五公園,桃園市中壢區,領航南路一段與文德路,121.207661,25.000969,False,1007,平鎮,桃園市,51.0,普通,5.37,Warning
永安、長安、長德三里聯合活動中心（永康公園管理中心）,桃園市桃園區,中正五街315號,121.3033,25.001,True,196,桃園,桃園市,34.0,良好,0.72,Normal
三民公園、青溪公園,桃園市桃園區,桃園市三民路、三元街、自強路口,121.3171,25.0013,False,2800,桃園,桃園市,34.0,良好,1.42,Normal
鶴齡交誼中心,新北市中和區,廟美街6巷3號2、4樓,121.5011,25.0014,True,82,永和,新北市,43.0,良好,2.31,Normal
南山高中,新北市中和區,中和區廣福路41號,121.5034,25.0016,True,2130,永和,新北市,43.0,良好,2.15,Normal
興德國小,臺北市文山區,文山區興隆路2段235號,121.5508,25.0017,True,30,古亭,臺北市,35.0,良好,3.0,Normal
深坑國中,新北市深坑區,深坑里文化路41號,121.6183,25.0017,True,304,松山,臺北市,42.0,良好,6.7,Normal
深坑國小,新北市深坑區,深坑里文化路45號,121.6169,25.0018,True,632,松山,臺北市,42.0,良好,6.6,Normal
萬芳國小,臺北市文山區,文山區萬和街1號,121.5673,25.0019,True,135,新店,新北市,37.0,良好,4.05,Normal
武林國小,新北市樹林區,保安街二段151號,121.415438,25.002028,True,822,土城,新北市,37.0,良好,4.26,Normal
博嘉國小,臺北市文山區,文山區木柵路4段159巷14之1號,121.5758,25.0021,True,30,新店,新北市,37.0,良好,4.73,Normal
精忠集會所,桃園市龜山區,光峰路141號,121.343353,25.002285,True,114,桃園,桃園市,34.0,良好,3.96,Normal
中山國小,新北市板橋區,大觀路二段59巷31號,121.4477,25.0023,True,1136,板橋,新北市,38.0,良好,1.62,Normal
興隆國小,臺北市文山區,文山區福興路2號,121.5519,25.0024,True,133,古亭,臺北市,35.0,良好,3.03,Normal
深坑市民活動中心,新北市深坑區,深坑里北深路2段166號,121.6147,25.0025,True,36,松山,臺北市,42.0,良好,6.41,Normal
深坑區公所,新北市深坑區,深坑里深坑街10號,121.616,25.0025,True,100,松山,臺北市,42.0,良好,6.49,Normal
漳和國中,新北市中和區,中和區廣福路39號,121.5055,25.0027,True,1067,永和,新北市,43.0,良好,1.93,Normal
興德里營區,臺北市文山區,興德路55號,121.5571,25.0029,True,200,古亭,臺北市,35.0,良好,3.4,Normal
永康公園,桃園市桃園區,桃園市中正五街、永康街口,121.3018,25.0032,False,800,桃園,桃園市,34.0,良好,1.0,Normal
後埔國小,新北市板橋區,重慶路157號,121.4627,25.0033,True,703,板橋,新北市,38.0,良好,1.15,Normal
復興商工,新北市永和區,永和區得和里秀朗路一段201號,121.5186,25.0035,True,827,永和,新北市,43.0,良好,1.52,Normal
永和國小,新北市永和區,永和區潭墘里秀朗路一段120號,121.517,25.0036,True,1329,永和,新北市,43.0,良好,1.49,Normal
武功國小,臺北市文山區,臺北市文山區興隆路1段68號,121.5405,25.0039,True,50,古亭,臺北市,35.0,良好,2.16,Normal
公十三公園及兒增二,桃園市中壢區,高鐵南路二段與文德路,121.205639,25.003951,False,3562,平鎮,桃園市,51.0,普通,5.69,Warning
福和國中,新北市永和區,永和區秀和里永利路71號,121.5209,25.004,True,1401,永和,新北市,43.0,良好,1.52,Normal
公八公園,桃園市中壢區,領航南路3段與青松路,121.214921,25.004304,False,365,中壢,桃園市,50.0,良好,5.71,Normal
東南科技大學,新北市深坑區,萬福里北深路3段152號,121.6047,25.0044,True,916,松山,臺北市,42.0,良好,5.71,Normal
兒六兒童遊樂場,桃園市中壢區,青埔六街與青埔十一街,121.216768,25.004761,False,408,中壢,桃園市,50.0,良好,5.75,Normal
忠孝國中,新北市板橋區,成都街30號,121.4616,25.0048,True,191,板橋,新北市,38.0,良好,0.96,Normal
萬福國小,臺北市文山區,文山區羅斯福路5段170巷32號,121.5367,25.0048,True,32,古亭,臺北市,35.0,良好,1.9,Normal
興福國中,臺北市文山區,文山區福興路80號,121.5497,25.0049,True,300,古亭,臺北市,35.0,良好,2.68,Normal
昇高市民活動中心,新北市深坑區,昇高里旺耽路25號,121.6287,25.0049,True,87,汐止,新北市,37.0,良好,6.93,Normal
實踐國小,新北市板橋區,實踐路93巷51號,121.4664,25.005,True,1018,板橋,新北市,38.0,良好,1.18,Normal
東勢市民活動中心,新北市平溪區,竿蓁林62-1號,121.7508,25.0052,True,25,汐止,新北市,37.0,良好,12.99,Normal
嶺腳市民活動中心,新北市平溪區,嶺腳寮14號,121.7508,25.0052,True,47,汐止,新北市,37.0,良好,12.99,Normal
兒十四兒童公園,桃園市中壢區,高鐵南路二段與公園路一段,121.20791,25.00591,False,427,平鎮,桃園市,51.0,普通,5.92,Warning
直潭派出所,新北市新店區,新北市新店區直潭十街2號,121.456585,25.005939,True,75,板橋,新北市,38.0,良好,0.81,Normal
山北市民活動中心,新北市中和區,莊敬路49巷29弄2號,121.5016,25.0061,True,92,永和,新北市,43.0,良好,1.91,Normal
德林寺停車場,桃園市蘆竹區,龍安街985號,121.258501,25.00618693,False,150,桃園,桃園市,34.0,良好,4.86,Normal
辛亥國小,臺北市文山區,文山區辛亥路4段103號,121.5585,25.0063,True,30,古亭,臺北市,35.0,良好,3.32,Normal
三多國中,新北市樹林區,三多路101號,121.414672,25.006414,True,847,新莊,新北市,40.0,良好,3.94,Normal
永和國中,新北市永和區,永和區秀和里國中路111號,121.5233,25.0067,True,1109,永和,新北市,43.0,良好,1.34,Normal
保生國民小學,桃園市觀音區,觀音鄉保生村十四鄰五號,121.07162,25.006913,True,100,觀音,桃園市,44.0,良好,3.38,Normal
育才國小,新北市永和區,永和區永貞里福和路125巷20號,121.5216,25.0071,True,207,永和,新北市,43.0,良好,1.22,Normal
北門國小,桃園市桃園區,正康三街139號,121.307,25.0072,True,64,桃園,桃園市,34.0,良好,1.4,Normal
大業國小,桃園市桃園區,大業路一段135號,121.3158,25.0074,True,106,桃園,桃園市,34.0,良好,1.78,Normal
永定國小,新北市石碇區,靜安路一段245號,121.688,25.0078,True,330,汐止,新北市,37.0,良好,8.05,Normal
永平國小,新北市永和區,永和區保安里保生路25號,121.5057,25.0081,True,943,永和,新北市,43.0,良好,1.46,Normal
大觀國小,新北市板橋區,大觀路一段30號,121.4493,25.0086,True,1784,板橋,新北市,38.0,良好,1.06,Normal
三元、忠義里集會所,桃園市桃園區,三元街289號,121.3234,25.0087,True,122,桃園,桃園市,34.0,良好,2.42,Normal
中壢區洽溪社區活動中心,桃園市中壢區,民權路4段546號,121.202022,25.008748,True,30,大園,桃園市,37.0,良好,5.81,Normal
公十一公園,桃園市中壢區,洽溪路與永興路,121.207384,25.008888,False,523,大園,桃園市,37.0,良好,5.82,Normal
大有國小,桃園市桃園區,大有路220號,121.3205,25.0089,True,212,桃園,桃園市,34.0,良好,2.22,Normal
大有國中,桃園市桃園區,大有路215號,121.3196,25.0093,True,70,桃園,桃園市,34.0,良好,2.19,Normal
土庫第1市民活動中心,新北市深坑區,土庫里北深路1段83巷8弄36號,121.6346,25.01,True,100,汐止,新北市,37.0,良好,6.28,Normal
石碇綜合活動大樓,新北市石碇區,楓子林32-1號,121.6423,25.0101,True,200,汐止,新北市,37.0,良好,6.24,Normal
海山高中,新北市板橋區,漢生東路215號,121.4709,25.0102,True,2122,板橋,新北市,38.0,良好,1.27,Normal
中壢區月眉社區活動中心,桃園市中壢區,11鄰135-1號,121.184493,25.01027,True,55,大園,桃園市,37.0,良好,5.93,Normal
龍壽國小,桃園市龜山區,龍校街30號,121.387488,25.010772,True,100,新莊,新北市,40.0,良好,5.45,Normal
板橋國小,新北市板橋區,文化路一段23號,121.4582,25.0108,True,641,板橋,新北市,38.0,良好,0.25,Normal
永平高中,新北市永和區,永和區保安里永平路205號,121.5086,25.0108,True,5315,永和,新北市,43.0,良好,1.04,Normal
大觀國中,新北市板橋區,僑中一街1號,121.4485,25.0112,True,1611,板橋,新北市,38.0,良好,1.04,Normal
民族國中,臺北市大安區,大安區羅斯福路4段113巷13號,121.5388,25.0112,True,139,古亭,臺北市,35.0,良好,1.4,Normal
臺北市大安運動中心,臺北市大安區,辛亥路三段55號,121.5388,25.0112,True,389,古亭,臺北市,35.0,良好,1.4,Normal
板橋高中,新北市板橋區,文化路一段25號,121.4591,25.0117,True,1136,板橋,新北市,38.0,良好,0.15,Normal
會稽國小,桃園市桃園區,春日路1080號,121.3086,25.0118,True,70,桃園,桃園市,34.0,良好,1.93,Normal
大甲高中活動中心,臺中市大甲區,大甲區南陽里中山路一段720號,121.465467,25.012024,True,598,板橋,新北市,38.0,良好,0.69,Normal
公館國小,臺北市大安區,臺北市大安區基隆路4段41巷68弄2號,121.5429,25.0124,True,50,古亭,臺北市,35.0,良好,1.63,Normal
石碇高中,新北市石碇區,八分寮45號,121.6426,25.0127,True,963,汐止,新北市,37.0,良好,5.96,Normal
網溪國小,新北市永和區,永和區上林里竹林路79號,121.5193,25.0129,True,853,永和,新北市,43.0,良好,0.55,Normal
公十公園,桃園市中壢區,永春路與永溪路,121.20699,25.01304,False,523,大園,桃園市,37.0,良好,5.35,Normal
民生公園市民活動中心,新北市板橋區,民生路一段30之1號,121.4768,25.0137,True,292,板橋,新北市,38.0,良好,1.83,Normal
臺北市中正運動中心,臺北市中正區,信義路一段1號,121.535,25.0137,True,250,古亭,臺北市,35.0,良好,0.94,Normal
月眉環保公園,桃園市中壢區,7鄰95號附近,121.190069,25.014116,False,1200,大園,桃園市,37.0,良好,5.36,Normal
會稽社區活動中心,桃園市桃園區,興一街65巷50號,121.3161,25.0142,True,52,桃園,桃園市,34.0,良好,2.44,Normal
銘傳國小,臺北市大安區,大安區羅斯福路4段21號,121.5352,25.0142,True,161,古亭,臺北市,35.0,良好,0.91,Normal
竹林小學,新北市永和區,永和區勵行里竹林路34號,121.5173,25.0145,True,58,永和,新北市,43.0,良好,0.3,Normal
光復國小,新北市中和區,中和區光環路2段1號,121.4829,25.0148,True,855,板橋,新北市,38.0,良好,2.45,Normal
公六公園,桃園市中壢區,領航南路4段與青昇路,121.222287,25.015014,False,456,大園,桃園市,37.0,良好,5.49,Normal
柑林國小,新北市雙溪區,9鄰柑腳3號,121.804558,25.01513,True,133,基隆,基隆市,44.0,良好,13.45,Normal
虎子山,新北市貢寮區,虎子山街,121.944391,25.015188,True,50,基隆,基隆市,44.0,良好,22.48,Normal
頂溪國小,新北市永和區,永和區文化里文化路133號,121.5116,25.0155,True,888,永和,新北市,43.0,良好,0.5,Normal
及人國小,新北市永和區,永和區新?里文化路172號,121.512,25.0157,True,1041,永和,新北市,43.0,良好,0.46,Normal
長源社區活動中心,新北市雙溪區,柑腳19號,121.8028,25.0157,True,172,基隆,基隆市,44.0,良好,13.33,Normal
金甌女中,新北市永和區,永和區復興里博愛街36號,121.5193,25.0158,True,239,永和,新北市,43.0,良好,0.33,Normal
福連國小,新北市貢寮區,福連街1號,121.9888,25.0162,True,300,基隆,基隆市,44.0,良好,26.24,Normal
中壢區山東社區活動中心,桃園市中壢區,山東一路39號,121.173726,25.01621,True,100,大園,桃園市,37.0,良好,5.76,Normal
貢寮國中,新北市貢寮區,嵩陽路42號,121.9071,25.0164,True,661,基隆,基隆市,44.0,良好,19.41,Normal
三多國小,新北市樹林區,三福街52號,121.4059,25.016651,True,807,新莊,新北市,40.0,良好,3.58,Normal
同安里集會所,桃園市桃園區,新埔六街140號,121.3018,25.0167,True,61,桃園,桃園市,34.0,良好,2.47,Normal
光復高中,新北市板橋區,光環路一段7號,121.4828,25.0168,True,416,板橋,新北市,38.0,良好,2.47,Normal
忠孝市民活動中心,新北市永和區,忠孝街26巷8號,121.5153,25.0169,True,85,永和,新北市,43.0,良好,0.1,Normal
福隆國小,新北市貢寮區,東興街35號,121.9487,25.0171,True,430,基隆,基隆市,44.0,良好,22.72,Normal
龍華社區活動中心,桃園市龜山區,萬壽路一段422巷22弄43-1號,121.400544,25.017485,True,150,新莊,新北市,40.0,良好,3.94,Normal
丹鳳國小,新北市新莊區,新北大道七段437號,121.4257,25.0175,True,297,新莊,新北市,40.0,良好,2.38,Normal
光復國小,新北市板橋區,中和區中原里光環路二段1號,121.484,25.0177,True,855,板橋,新北市,38.0,良好,2.61,Normal
靈鷲山無生道場,新北市貢寮區,香蘭街7-1號,121.9729,25.0177,False,100,基隆,基隆市,44.0,良好,24.76,Normal
桃園縣多功能藝文園區,桃園市桃園區,桃園市南平路、中正路,121.2977,25.0179,True,3000,桃園,桃園市,34.0,良好,2.68,Normal
埔墘國小,新北市板橋區,永豐街42之8號,121.4741,25.0181,True,628,板橋,新北市,38.0,良好,1.66,Normal
上興公園,桃園市蘆竹區,上興路與大興八街交叉附近,121.262927,25.01826193,False,150,桃園,桃園市,34.0,良好,4.98,Normal
同新公園,桃園市桃園區,同安街慈文國小邊,121.3014,25.0183,False,150,桃園,桃園市,34.0,良好,2.65,Normal
福隆青少年活動中心,新北市貢寮區,福隆里福隆街60號,121.9457,25.0184,True,403,基隆,基隆市,44.0,良好,22.39,Normal
